fid1	iid1	fid2	iid2	chr	start_bp	end_bp	start_snp	end_snp	tot_snp	tract_len	unit	num_mismat	iid1_is_homoz	iid2_is_homoz
-9	PHK05	-9	PHK05	7	135065024	136726005	S7_131034673	S7_132632298	158	1.661	MB	0	1	1
-9	PHG29	-9	PHG29	7	135320945	136823983	S7_131290437	S7_132730498	113	1.503	MB	0	1	1
-9	CG123	-9	CG123	7	131952716	136828155	S7_127970539	S7_132734669	461	4.875	MB	0	1	1
-9	CGR01	-9	CGR01	7	124347596	136907665	S7_120564152	S7_132814176	1234	12.560	MB	0	1	1
-9	ND246	-9	ND246	7	134265359	136987625	S7_130250875	S7_132891355	293	2.722	MB	0	1	1
-9	LH210	-9	LH210	7	135400229	137016450	S7_131395288	S7_132922272	122	1.616	MB	0	1	1
-9	CI18722	-9	CI18722	7	114657608	137150327	S7_111421610	S7_133047526	1602	22.493	MB	0	1	1
-9	CG124	-9	CG124	7	129182140	137150396	S7_125119016	S7_133047595	815	7.968	MB	0	1	1
-9	LH198	-9	LH198	7	135065091	137151099	S7_131034740	S7_133048298	195	2.086	MB	0	1	1
-9	A509	-9	A509	7	131177424	137156263	S7_127212994	S7_133053462	642	5.979	MB	0	1	1
-9	PHW53	-9	PHW53	7	133998557	137156263	S7_129963651	S7_133053462	377	3.158	MB	0	1	1
-9	C103	-9	C103	7	125593292	137265732	S7_121675702	S7_133162186	1144	11.672	MB	0	1	1
-9	PHW30	-9	PHW30	7	136479957	137266736	S7_132391088	S7_133163190	108	0.787	MB	0	1	1
-9	PHG35	-9	PHG35	7	131212353	137739572	S7_127253492	S7_133623501	726	6.527	MB	0	1	1
-9	Oh40B	-9	Oh40B	7	137486873	138009783	S7_133374284	S7_133892236	53	0.523	MB	0	1	1
-9	PHK05	-9	PHK05	7	136823962	138010377	S7_132730477	S7_133892830	162	1.186	MB	0	1	1
-9	3811	-9	3811	7	124929180	138066942	S7_121014312	S7_133949643	1362	13.138	MB	0	1	1
-9	B64	-9	B64	7	130393825	138121871	S7_126448339	S7_134012530	847	7.728	MB	0	1	1
-9	I205	-9	I205	7	137626515	138148151	S7_133531249	S7_134038812	36	0.522	MB	0	1	1
-9	PHG50	-9	PHG50	7	136907665	138204985	S7_132814176	S7_134080769	178	1.297	MB	0	1	1
-9	LH51	-9	LH51	7	132448048	138205983	S7_128373743	S7_134081767	628	5.758	MB	0	1	1
-9	B70	-9	B70	7	129918571	138205995	S7_125975187	S7_134081779	916	8.287	MB	0	1	1
-9	F72	-9	F72	7	124628255	138207713	S7_120721154	S7_134083497	1418	13.579	MB	0	1	1
-9	A632	-9	A632	7	130106852	138208820	S7_126162442	S7_134084604	913	8.102	MB	0	1	1
-9	Os426	-9	Os426	7	106545948	138256349	S7_103306005	S7_134132034	2296	31.710	MB	0	1	1
-9	PHJ89	-9	PHJ89	7	124929077	138350608	S7_121014209	S7_134226283	1437	13.422	MB	0	1	1
-9	A3G313	-9	A3G313	7	136907665	138351091	S7_132814176	S7_134226766	234	1.443	MB	0	1	1
-9	PHR25	-9	PHR25	7	131102424	138351091	S7_127144960	S7_134226766	846	7.249	MB	0	1	1
-9	PHRE1	-9	PHRE1	7	119728485	138408574	S7_116288791	S7_134284258	1679	18.680	MB	0	1	1
-9	Tr	-9	Tr	7	136265875	138832569	S7_132184451	S7_134700035	312	2.567	MB	0	1	1
-9	B14	-9	B14	7	121236884	138832569	S7_117541298	S7_134700035	1637	17.596	MB	0	1	1
-9	F115	-9	F115	7	129165955	138832569	S7_125102868	S7_134700035	1035	9.667	MB	0	1	1
-9	PHG29	-9	PHG29	7	136828198	138832570	S7_132734712	S7_134700036	249	2.004	MB	0	1	1
-9	PHG29	-9	PHG29	7	138832963	139346785	S7_134700429	S7_135187644	10	0.514	MB	0	1	1
-9	PHG50	-9	PHG50	7	138205903	139362245	S7_134081687	S7_135203105	80	1.156	MB	0	1	1
-9	3IIH6	-9	3IIH6	7	134254585	139364313	S7_130240101	S7_135205173	560	5.110	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	7	128264463	140313323	S7_124219564	S7_137700606	1122	12.049	MB	0	1	1
-9	B841	-9	B841	7	107170070	140313323	S7_103900866	S7_137700606	2324	33.143	MB	0	1	1
-9	I205	-9	I205	7	139311138	140319920	S7_135151861	S7_137694007	51	1.009	MB	0	1	1
-9	CG102	-9	CG102	7	134352921	140480196	S7_130361375	S7_137540925	585	6.127	MB	0	1	1
-9	A632	-9	A632	7	138221090	140480344	S7_134096875	S7_137540777	124	2.259	MB	0	1	1
-9	Oh40B	-9	Oh40B	7	138260372	140481006	S7_134136057	S7_137540114	113	2.221	MB	0	1	1
-9	PHG35	-9	PHG35	7	137739673	140509334	S7_133623602	S7_137513094	204	2.770	MB	0	1	1
-9	PHG50	-9	PHG50	7	139621568	140752172	S7_135466777	S7_137278354	109	1.131	MB	0	1	1
-9	PHRE1	-9	PHRE1	7	138420082	140878899	S7_134295666	S7_137241230	156	2.459	MB	0	1	1
-9	Oh43	-9	Oh43	7	49543578	141173098	S7_47937541	S7_136855242	4384	91.630	MB	0	1	1
-9	Oh40B	-9	Oh40B	7	140789212	141603290	S7_137162967	S7_136391089	43	0.814	MB	0	1	1
-9	WD456	-9	WD456	7	133633602	141619997	S7_129476755	S7_136373663	807	7.986	MB	0	1	1
-9	PHW53	-9	PHW53	7	137156434	141662078	S7_133053633	S7_136332903	396	4.506	MB	0	1	1
-9	B164	-9	B164	7	134352921	141662620	S7_130361375	S7_136332361	704	7.310	MB	0	1	1
-9	Q381	-9	Q381	7	132829383	141663016	S7_128742440	S7_136331965	850	8.834	MB	0	1	1
-9	PHG47	-9	PHG47	7	97213516	141663016	S7_94195455	S7_136331965	2989	44.450	MB	0	1	1
-9	PHRE1	-9	PHRE1	7	140948598	141665313	S7_137101522	S7_136329668	42	0.717	MB	0	1	1
-9	A619	-9	A619	7	127265474	141858043	S7_123334904	S7_136142533	1400	14.593	MB	0	1	1
-9	LH59	-9	LH59	7	124132635	141858077	S7_120353443	S7_136142499	1718	17.725	MB	0	1	1
-9	PHW03	-9	PHW03	7	136265643	141951376	S7_132184219	S7_136025779	533	5.686	MB	0	1	1
-9	A171	-9	A171	7	133519184	142138308	S7_129360272	S7_135837004	878	8.619	MB	0	1	1
-9	CGR01	-9	CGR01	7	136911855	142492733	S7_132818365	S7_135516430	511	5.581	MB	0	1	1
-9	CG123	-9	CG123	7	136907665	142493179	S7_132814176	S7_135516876	515	5.586	MB	0	1	1
-9	PHK05	-9	PHK05	7	138260372	142529185	S7_134136057	S7_135594651	307	4.269	MB	0	1	1
-9	PHV63	-9	PHV63	7	133519184	142531474	S7_129360272	S7_135592362	918	9.012	MB	0	1	1
-9	Mo17	-9	Mo17	7	125097241	143110726	S7_121183378	S7_138371807	1719	18.013	MB	0	1	1
-9	C103	-9	C103	7	137279342	143120396	S7_133175796	S7_138381477	468	5.841	MB	0	1	1
-9	Oh40B	-9	Oh40B	7	142529185	143622919	S7_135594651	S7_138891775	32	1.094	MB	0	1	1
-9	B73	-9	B73	7	134655529	143628428	S7_130644465	S7_138897284	803	8.973	MB	0	1	1
-9	PHJ40	-9	PHJ40	7	127688727	144093454	S7_123682724	S7_139355958	1441	16.405	MB	0	1	1
-9	CG102	-9	CG102	7	140480344	144101563	S7_137540777	S7_139364067	259	3.621	MB	0	1	1
-9	LH1	-9	LH1	7	128257493	144101586	S7_124212594	S7_139364090	1419	15.844	MB	0	1	1
-9	B14	-9	B14	7	138832943	144106900	S7_134700409	S7_139369404	337	5.274	MB	0	1	1
-9	PHM49	-9	PHM49	7	135400226	144106900	S7_131395285	S7_139369404	694	8.707	MB	0	1	1
-9	M14	-9	M14	7	134953652	144455259	S7_130936211	S7_139691667	803	9.502	MB	0	1	1
-9	I205	-9	I205	7	143642908	144743789	S7_138911939	S7_140008038	79	1.101	MB	0	1	1
-9	PHZ51	-9	PHZ51	7	134263907	144744223	S7_130249423	S7_140008472	923	10.480	MB	0	1	1
-9	B93	-9	B93	7	134352812	144744269	S7_130361484	S7_140008518	906	10.391	MB	0	1	1
-9	Q381	-9	Q381	7	143110707	144973034	S7_138371788	S7_140234706	119	1.862	MB	0	1	1
-9	CM37	-9	CM37	7	135469942	145080830	S7_131437618	S7_140347825	768	9.611	MB	0	1	1
-9	CM7	-9	CM7	7	54500221	145080830	S7_52720654	S7_140347825	4485	90.581	MB	0	1	1
-9	3811	-9	3811	7	138144964	145143203	S7_134035625	S7_140410199	508	6.998	MB	0	1	1
-9	B2	-9	B2	7	22130142	145151934	S7_21150256	S7_140418948	5939	123.022	MB	0	1	1
-9	A509	-9	A509	7	137156434	145157256	S7_133053633	S7_140424272	641	8.001	MB	0	1	1
-9	Oh43	-9	Oh43	7	141405010	145306376	S7_136571150	S7_140572339	266	3.901	MB	0	1	1
-9	CGR01	-9	CGR01	7	142493204	145412067	S7_135516901	S7_140673518	171	2.919	MB	0	1	1
-9	PHB09	-9	PHB09	7	119728485	145561182	S7_116288791	S7_140817699	2153	25.833	MB	0	1	1
-9	LH162	-9	LH162	7	135400226	145766733	S7_131395285	S7_141010641	856	10.367	MB	0	1	1
-9	PHV63	-9	PHV63	7	143110707	146027077	S7_138371788	S7_141126293	223	2.916	MB	0	1	1
-9	Q381	-9	Q381	7	145452315	146035476	S7_140713765	S7_141134697	48	0.583	MB	0	1	1
-9	F115	-9	F115	7	138832943	146039724	S7_134700409	S7_141138945	512	7.207	MB	0	1	1
-9	AH83	-9	AH83	7	125598835	146042907	S7_121681247	S7_141142129	1831	20.444	MB	0	1	1
-9	PHK05	-9	PHK05	7	143110696	146342471	S7_138371777	S7_141427336	241	3.232	MB	0	1	1
-9	PHJ89	-9	PHJ89	7	138351092	146343121	S7_134226767	S7_141427986	537	7.992	MB	0	1	1
-9	CO255	-9	CO255	7	134957620	146380206	S7_130940179	S7_141465199	957	11.423	MB	0	1	1
-9	F72	-9	F72	7	138220930	146380206	S7_134096715	S7_141465199	582	8.159	MB	0	1	1
-9	B73	-9	B73	7	143644894	146428560	S7_138913925	S7_141513554	224	2.784	MB	0	1	1
-9	I205	-9	I205	7	145650543	146428665	S7_140895313	S7_141513659	47	0.778	MB	0	1	1
-9	WD456	-9	WD456	7	141620047	146428863	S7_136373613	S7_141513857	353	4.809	MB	0	1	1
-9	A556	-9	A556	7	134352921	146428897	S7_130361375	S7_141513891	1055	12.076	MB	0	1	1
-9	Os426	-9	Os426	7	138260372	146429176	S7_134136057	S7_141514170	578	8.169	MB	0	1	1
-9	B93	-9	B93	7	144744301	146440433	S7_140008550	S7_141524615	158	1.696	MB	0	1	1
-9	B70	-9	B70	7	138206885	146462063	S7_134082669	S7_141546245	614	8.255	MB	0	1	1
-9	LH132	-9	LH132	7	108894807	146462063	S7_105628618	S7_141546245	2678	37.567	MB	0	1	1
-9	CI540	-9	CI540	7	134254881	146505327	S7_130240397	S7_141586626	1118	12.250	MB	0	1	1
-9	ND246	-9	ND246	7	136987633	146505331	S7_132891363	S7_141586630	811	9.518	MB	0	1	1
-9	PHW53	-9	PHW53	7	141663016	146611173	S7_136331965	S7_141729293	407	4.948	MB	0	1	1
-9	F115	-9	F115	7	146042907	146661467	S7_141142129	S7_141679053	90	0.619	MB	0	1	1
-9	A632	-9	A632	7	140480822	146661467	S7_137540298	S7_141679053	531	6.181	MB	0	1	1
-9	L317	-9	L317	7	136823962	146662581	S7_132730477	S7_141677939	860	9.839	MB	0	1	1
-9	B100	-9	B100	7	124132635	146662608	S7_120353443	S7_141677912	2112	22.530	MB	0	1	1
-9	CMV3	-9	CMV3	7	135065097	146662908	S7_131034746	S7_141677612	1019	11.598	MB	0	1	1
-9	CM7	-9	CM7	7	145135746	146738039	S7_140402742	S7_141810088	196	1.602	MB	0	1	1
-9	W117	-9	W117	7	125105962	146738039	S7_121192099	S7_141810088	2007	21.632	MB	0	1	1
-9	PHB09	-9	PHB09	7	145562909	146738039	S7_140815972	S7_141810088	144	1.175	MB	0	1	1
-9	LH185	-9	LH185	7	124132635	146747006	S7_120353443	S7_141819055	2124	22.614	MB	0	1	1
-9	PHHV4	-9	PHHV4	7	134782243	146754868	S7_130782854	S7_141826918	1109	11.973	MB	0	1	1
-9	B96	-9	B96	7	135065097	146764994	S7_131034746	S7_141837044	1044	11.700	MB	0	1	1
-9	Tr	-9	Tr	7	138832943	146817468	S7_134700409	S7_141889522	639	7.985	MB	0	1	1
-9	PHR25	-9	PHR25	7	138351144	146859967	S7_134226819	S7_141932026	664	8.509	MB	0	1	1
-9	LH162	-9	LH162	7	146027077	147034711	S7_141126293	S7_142113671	155	1.008	MB	0	1	1
-9	LH195	-9	LH195	7	103497543	147034727	S7_100325317	S7_142113655	3160	43.537	MB	0	1	1
-9	CI540	-9	CI540	7	146505384	147034813	S7_141586683	S7_142113569	89	0.529	MB	0	1	1
-9	CG124	-9	CG124	7	137151200	147105256	S7_133048399	S7_142176144	885	9.954	MB	0	1	1
-9	PHG84	-9	PHG84	7	20586963	147107541	S7_19489070	S7_142178429	6247	126.521	MB	0	1	1
-9	CGR01	-9	CGR01	7	145449313	147245456	S7_140710763	S7_142314065	214	1.796	MB	0	1	1
-9	B841	-9	B841	7	140789108	147245456	S7_137162863	S7_142314065	538	6.456	MB	0	1	1
-9	AH83	-9	AH83	7	146342451	147245555	S7_141427316	S7_142314164	155	0.903	MB	0	1	1
-9	PHR03	-9	PHR03	7	119465781	147246466	S7_116023676	S7_142315075	2380	27.781	MB	0	1	1
-9	I205	-9	I205	7	147034838	147731896	S7_142113544	S7_142780432	22	0.697	MB	0	1	1
-9	Oh40B	-9	Oh40B	7	146833550	147732742	S7_141905604	S7_142781278	48	0.899	MB	0	1	1
-9	Os426	-9	Os426	7	146438991	147734713	S7_141523173	S7_142783249	159	1.296	MB	0	1	1
-9	A509	-9	A509	7	145157913	147806373	S7_140424929	S7_142855413	278	2.648	MB	0	1	1
-9	WD456	-9	WD456	7	146429083	147806487	S7_141514077	S7_142855527	175	1.377	MB	0	1	1
-9	PHHV4	-9	PHHV4	7	146754975	147831967	S7_141827025	S7_142880813	92	1.077	MB	0	1	1
-9	A3G313	-9	A3G313	7	138351144	147857567	S7_134226819	S7_142906870	734	9.506	MB	0	1	1
-9	CG102	-9	CG102	7	144104025	147858503	S7_139366529	S7_142907806	392	3.754	MB	0	1	1
-9	LH198	-9	LH198	7	137155329	147952450	S7_133052528	S7_143002147	946	10.797	MB	0	1	1
-9	F115	-9	F115	7	146736548	147953104	S7_141808597	S7_143002801	126	1.217	MB	0	1	1
-9	PHR63	-9	PHR63	7	119728485	147964962	S7_116288791	S7_143014659	2428	28.236	MB	0	1	1
-9	CG124	-9	CG124	7	147107574	147971159	S7_142178462	S7_143020856	75	0.864	MB	0	1	1
-9	PHM49	-9	PHM49	7	144352344	148061705	S7_139601788	S7_143109768	427	3.709	MB	0	1	1
-9	W117	-9	W117	7	146741094	148065519	S7_141813143	S7_143113582	155	1.324	MB	0	1	1
-9	B96	-9	B96	7	146815738	148332904	S7_141887792	S7_143393884	153	1.517	MB	0	1	1
-9	LH123HT	-9	LH123HT	7	18881981	148336489	S7_18230831	S7_143397470	6540	129.455	MB	0	1	1
-9	Va17	-9	Va17	7	108008833	148461861	S7_104753849	S7_143524863	3064	40.453	MB	0	1	1
-9	PHW53	-9	PHW53	7	147107541	148634823	S7_142178429	S7_143697099	159	1.527	MB	0	1	1
-9	PHB09	-9	PHB09	7	146741094	148696196	S7_141813143	S7_143747604	215	1.955	MB	0	1	1
-9	PHK56	-9	PHK56	7	122012521	148697159	S7_118307967	S7_143748567	2426	26.685	MB	0	1	1
-9	PHG39	-9	PHG39	7	132734096	148699357	S7_128647075	S7_143750765	1510	15.965	MB	0	1	1
-9	CG123	-9	CG123	7	142529185	148807837	S7_135594651	S7_143873549	577	6.279	MB	0	1	1
-9	A556	-9	A556	7	146429106	148807936	S7_141514100	S7_143873648	311	2.379	MB	0	1	1
-9	A619	-9	A619	7	141858193	148807936	S7_136142383	S7_143873648	638	6.950	MB	0	1	1
-9	PHN37	-9	PHN37	7	134352921	148807936	S7_130361375	S7_143873648	1368	14.455	MB	0	1	1
-9	PHR63	-9	PHR63	7	147971159	148807936	S7_143020856	S7_143873648	108	0.837	MB	0	1	1
-9	LH210	-9	LH210	7	137016502	148807936	S7_132922324	S7_143873648	1083	11.791	MB	0	1	1
-9	CG120	-9	CG120	7	133912694	148807936	S7_129871613	S7_143873648	1454	14.895	MB	0	1	1
-9	LH38	-9	LH38	7	133633606	148807936	S7_129476751	S7_143873648	1475	15.174	MB	0	1	1
-9	PHG47	-9	PHG47	7	141665109	148807936	S7_136329872	S7_143873648	660	7.143	MB	0	1	1
-9	H99	-9	H99	7	135218620	148807947	S7_131188280	S7_143873659	1226	13.589	MB	0	1	1
-9	CI540	-9	CI540	7	147107522	149177563	S7_142178410	S7_144251465	219	2.070	MB	0	1	1
-9	PHM57	-9	PHM57	7	49543578	149178349	S7_47937541	S7_144252251	5106	99.635	MB	0	1	1
-9	PHN82	-9	PHN82	7	127438594	149250761	S7_123486670	S7_144325525	2076	21.812	MB	0	1	1
-9	B100	-9	B100	7	146737040	149462292	S7_141809089	S7_144535106	309	2.725	MB	0	1	1
-9	B64	-9	B64	7	138145265	149585204	S7_134035926	S7_144659968	1017	11.440	MB	0	1	1
-9	PHV63	-9	PHV63	7	146039742	149805245	S7_141138963	S7_144867699	428	3.766	MB	0	1	1
-9	PHR63	-9	PHR63	7	148807947	149911751	S7_143873659	S7_144981006	91	1.104	MB	0	1	1
-9	I205	-9	I205	7	148762740	150011990	S7_143823787	S7_145081116	106	1.249	MB	0	1	1
-9	C49	-9	C49	7	131304864	150329354	S7_127373465	S7_145388227	1775	19.024	MB	0	1	1
-9	CG120	-9	CG120	7	148944477	150626647	S7_144028487	S7_145675021	140	1.682	MB	0	1	1
-9	PHR63	-9	PHR63	7	150011990	150642718	S7_145081116	S7_145718074	68	0.631	MB	0	1	1
-9	PHHV4	-9	PHHV4	7	147856211	150642718	S7_142905514	S7_145718074	296	2.787	MB	0	1	1
-9	I205	-9	I205	7	150024679	150652757	S7_145093280	S7_145729052	70	0.628	MB	0	1	1
-9	PHW52	-9	PHW52	7	111240535	150652757	S7_107926225	S7_145729052	2978	39.412	MB	0	1	1
-9	LH210	-9	LH210	7	148807947	150665639	S7_143873659	S7_145741935	174	1.858	MB	0	1	1
-9	B93	-9	B93	7	146462063	150909049	S7_141546245	S7_145969328	503	4.447	MB	0	1	1
-9	Mo17	-9	Mo17	7	143116996	150909049	S7_138378077	S7_145969328	767	7.792	MB	0	1	1
-9	LH1	-9	LH1	7	144104045	150910693	S7_139366549	S7_145970972	727	6.807	MB	0	1	1
-9	T8	-9	T8	7	136479927	151211048	S7_132391058	S7_146240229	1372	14.731	MB	0	1	1
-9	PHK56	-9	PHK56	7	148699357	151211048	S7_143750765	S7_146240229	243	2.512	MB	0	1	1
-9	PHK76	-9	PHK76	7	136161420	151211048	S7_132110266	S7_146240229	1408	15.050	MB	0	1	1
-9	CG65	-9	CG65	7	136688427	151211048	S7_132594717	S7_146240229	1345	14.523	MB	0	1	1
-9	B73	-9	B73	7	146428665	151211049	S7_141513659	S7_146240230	545	4.782	MB	0	1	1
-9	B96	-9	B96	7	148349030	151211050	S7_143410013	S7_146240231	291	2.862	MB	0	1	1
-9	B100	-9	B100	7	149462718	151211962	S7_144535532	S7_146241143	165	1.749	MB	0	1	1
-9	PHR63	-9	PHR63	7	150652730	151214896	S7_145729025	S7_146244077	70	0.562	MB	0	1	1
-9	CG120	-9	CG120	7	150626729	151354683	S7_145675103	S7_146374730	94	0.728	MB	0	1	1
-9	PHN37	-9	PHN37	7	148945329	151713471	S7_144027635	S7_146499191	246	2.768	MB	0	1	1
-9	EP1	-9	EP1	7	130841427	152287081	S7_126910890	S7_147061044	2005	21.446	MB	0	1	1
-9	PHW03	-9	PHW03	7	141953984	152291984	S7_136023171	S7_147065947	912	10.338	MB	0	1	1
-9	CI540	-9	CI540	7	149494362	152344490	S7_144567195	S7_147118451	220	2.850	MB	0	1	1
-9	CG123	-9	CG123	7	148807947	152374995	S7_143873659	S7_147149426	296	3.567	MB	0	1	1
-9	PHHV4	-9	PHHV4	7	150652730	152385216	S7_145729025	S7_147159647	136	1.732	MB	0	1	1
-9	CG124	-9	CG124	7	147971307	152429002	S7_143021004	S7_147196049	413	4.458	MB	0	1	1
-9	PHM49	-9	PHM49	7	148065519	152429111	S7_143113582	S7_147196158	397	4.364	MB	0	1	1
-9	LH210	-9	LH210	7	150684612	152573314	S7_145761103	S7_147340201	157	1.889	MB	0	1	1
-9	LH198	-9	LH198	7	147953104	152582290	S7_143002801	S7_147349177	466	4.629	MB	0	1	1
-9	PHR03	-9	PHR03	7	147322381	152793045	S7_142383404	S7_147578531	559	5.471	MB	0	1	1
-9	LH59	-9	LH59	7	141950134	152801185	S7_136027021	S7_147586563	1033	10.851	MB	0	1	1
-9	B164	-9	B164	7	141664943	152803148	S7_136330038	S7_147588526	1059	11.138	MB	0	1	1
-9	L317	-9	L317	7	146736548	152926299	S7_141808597	S7_147708023	647	6.190	MB	0	1	1
-9	F115	-9	F115	7	147954218	152926299	S7_143003915	S7_147708023	519	4.972	MB	0	1	1
-9	A556	-9	A556	7	148807947	153018838	S7_143873659	S7_147771526	412	4.211	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	7	140318735	153714590	S7_137695192	S7_148465689	1242	13.396	MB	0	1	1
-9	PHK76	-9	PHK76	7	151211351	153714618	S7_146240532	S7_148465717	200	2.503	MB	0	1	1
-9	EP1	-9	EP1	7	152287281	153835702	S7_147061244	S7_148599226	164	1.548	MB	0	1	1
-9	Q381	-9	Q381	7	149131756	153835736	S7_144205699	S7_148599260	423	4.704	MB	0	1	1
-9	AH83	-9	AH83	7	147246507	153835741	S7_142315116	S7_148599265	621	6.589	MB	0	1	1
-9	PHHV4	-9	PHHV4	7	152793025	153835741	S7_147578511	S7_148599265	62	1.043	MB	0	1	1
-9	PHRE1	-9	PHRE1	7	141665779	153859884	S7_136329202	S7_148622760	1106	12.194	MB	0	1	1
-9	CI540	-9	CI540	7	152429000	154092431	S7_147196047	S7_148852810	159	1.663	MB	0	1	1
-9	LH38	-9	LH38	7	148807947	154682647	S7_143873659	S7_149435102	469	5.875	MB	0	1	1
-9	Mt42	-9	Mt42	7	134005857	154783314	S7_129970991	S7_149564634	1901	20.777	MB	0	1	1
-9	I205	-9	I205	7	153198833	154822218	S7_147947360	S7_149603543	59	1.623	MB	0	1	1
-9	PHR03	-9	PHR03	7	152796670	154822729	S7_147582156	S7_149604054	93	2.026	MB	0	1	1
-9	A171	-9	A171	7	142140936	154954745	S7_135834375	S7_149718705	1094	12.814	MB	0	1	1
-9	B100	-9	B100	7	151237810	154954854	S7_146266918	S7_149718814	251	3.717	MB	0	1	1
-9	B841	-9	B841	7	147246506	154955636	S7_142315115	S7_149719596	668	7.709	MB	0	1	1
-9	Os426	-9	Os426	7	147806255	154990428	S7_142855295	S7_149755377	638	7.184	MB	0	1	1
-9	PHR25	-9	PHR25	7	147034694	155089547	S7_142113688	S7_149852693	693	8.055	MB	0	1	1
-9	CI540	-9	CI540	7	154092861	155152598	S7_148853240	S7_149914478	38	1.060	MB	0	1	1
-9	B70	-9	B70	7	146462445	155193283	S7_141546627	S7_149954704	813	8.731	MB	0	1	1
-9	PHW53	-9	PHW53	7	148696214	155245632	S7_143747622	S7_150007006	545	6.549	MB	0	1	1
-9	B37	-9	B37	7	136610957	155281960	S7_132517767	S7_150042053	1680	18.671	MB	0	1	1
-9	PHN47	-9	PHN47	7	131102980	155318999	S7_127145516	S7_150077286	2266	24.216	MB	0	1	1
-9	CG124	-9	CG124	7	152429084	155418679	S7_147196131	S7_150176978	259	2.990	MB	0	1	1
-9	PHK76	-9	PHK76	7	153738109	155418679	S7_148489326	S7_150176978	137	1.681	MB	0	1	1
-9	PHR63	-9	PHR63	7	151351617	156183181	S7_146371664	S7_150874362	337	4.832	MB	0	1	1
-9	PHR25	-9	PHR25	7	155096862	156202500	S7_149860008	S7_150888480	80	1.106	MB	0	1	1
-9	C103	-9	C103	7	143201052	156202758	S7_138460957	S7_150888738	1144	13.002	MB	0	1	1
-9	PHN37	-9	PHN37	7	151796433	156212322	S7_146597917	S7_150898302	331	4.416	MB	0	1	1
-9	Wf9	-9	Wf9	7	135008369	156275599	S7_130988045	S7_150959636	1858	21.267	MB	0	1	1
-9	CG123	-9	CG123	7	152385216	156275734	S7_147159647	S7_150959771	288	3.891	MB	0	1	1
-9	A3G313	-9	A3G313	7	148363266	156300279	S7_143424250	S7_150977307	633	7.937	MB	0	1	1
-9	EP1	-9	EP1	7	153835753	156300279	S7_148599277	S7_150977307	149	2.465	MB	0	1	1
-9	B96	-9	B96	7	151211962	156300282	S7_146241143	S7_150977310	362	5.088	MB	0	1	1
-9	CG110	-9	CG110	7	134909707	156466468	S7_130887339	S7_151218884	1917	21.557	MB	0	1	1
-9	MinnesotaNo13	-9	MinnesotaNo13	7	137234590	156487925	S7_133131044	S7_151240182	1658	19.253	MB	0	1	1
-9	W117	-9	W117	7	148069418	156487925	S7_143117481	S7_151240182	683	8.419	MB	0	1	1
-9	AH83	-9	AH83	7	153856957	156571134	S7_148619833	S7_151326707	160	2.714	MB	0	1	1
-9	M14	-9	M14	7	144455282	156571134	S7_139691690	S7_151326707	1096	12.116	MB	0	1	1
-9	PHW53	-9	PHW53	7	155248265	156642755	S7_150009639	S7_151082857	88	1.394	MB	0	1	1
-9	I205	-9	I205	7	155150934	156773235	S7_149912851	S7_151404680	122	1.622	MB	0	1	1
-9	PHM57	-9	PHM57	7	149226694	156785169	S7_144301456	S7_151491328	586	7.558	MB	0	1	1
-9	C49	-9	C49	7	150527241	156889563	S7_145596886	S7_151526972	499	6.362	MB	0	1	1
-9	Os426	-9	Os426	7	155280502	157099736	S7_150040595	S7_151730848	110	1.819	MB	0	1	1
-9	AH83	-9	AH83	7	156774839	157331550	S7_151406284	S7_151960408	39	0.557	MB	0	1	1
-9	CG123	-9	CG123	7	156300274	157336399	S7_150977302	S7_151965257	74	1.036	MB	0	1	1
-9	ND246	-9	ND246	7	146510591	157376542	S7_141594467	S7_152007292	941	10.866	MB	0	1	1
-9	LH162	-9	LH162	7	147034723	157376553	S7_142113659	S7_152007303	861	10.342	MB	0	1	1
-9	A509	-9	A509	7	147806487	157433234	S7_142855527	S7_152063911	808	9.627	MB	0	1	1
-9	CG124	-9	CG124	7	155981319	157433571	S7_150742310	S7_152064248	100	1.452	MB	0	1	1
-9	B85	-9	B85	7	131304852	157529367	S7_127373453	S7_152181399	2324	26.225	MB	0	1	1
-9	C103	-9	C103	7	156212428	157698256	S7_150898408	S7_152354603	111	1.486	MB	0	1	1
-9	PHG50	-9	PHG50	7	140754167	157782548	S7_137276359	S7_152438775	1428	17.028	MB	0	1	1
-9	EP1	-9	EP1	7	156436012	157783072	S7_151190559	S7_152439299	109	1.347	MB	0	1	1
-9	Q381	-9	Q381	7	153835773	157783088	S7_148599297	S7_152439315	261	3.947	MB	0	1	1
-9	MinnesotaNo13	-9	MinnesotaNo13	7	156571134	157933997	S7_151326707	S7_152584649	112	1.363	MB	0	1	1
-9	W117	-9	W117	7	156571134	157933997	S7_151326707	S7_152584649	112	1.363	MB	0	1	1
-9	LH210	-9	LH210	7	152574485	157934420	S7_147341372	S7_152585072	382	5.360	MB	0	1	1
-9	A3G313	-9	A3G313	7	156645371	157934423	S7_151085473	S7_152585075	105	1.289	MB	0	1	1
-9	B2	-9	B2	7	145151960	157934605	S7_140418974	S7_152585257	1148	12.783	MB	0	1	1
-9	ND246	-9	ND246	7	157433234	157934610	S7_152063911	S7_152585262	56	0.501	MB	0	1	1
